Date,EMBR3.SA,AZUL4.SA,MGLU3.SA,PETR4.SA,IRBR3.SA
2019-04-01,18.700000762939453,38.939998626708984,5.199455261230469,27.097837448120117,26.926719665527344
2019-04-02,18.610000610351562,38.79999923706055,5.043431758880615,27.37849235534668,26.985252380371094
2019-04-03,18.459999084472656,38.959999084472656,5.132068157196045,26.652658462524414,27.365737915039062
2019-04-04,18.799999237060547,38.790000915527344,5.129943370819092,27.552688598632812,26.935497283935547
2019-04-05,19.3799991607666,37.45000076293945,5.159994602203369,27.852703094482422,27.828176498413086
2019-04-08,19.350000381469727,36.04999923706055,5.061342239379883,28.30755615234375,28.264272689819336
2019-04-09,18.8700008392334,35.75,5.0482892990112305,28.220462799072266,27.863300323486328
2019-04-10,18.790000915527344,36.04999923706055,5.1208367347717285,27.852703094482422,27.34232521057129
2019-04-11,18.600000381469727,34.779998779296875,5.03887939453125,27.097837448120117,27.65842056274414
2019-04-12,18.56999969482422,33.75,5.003364086151123,24.99775505065918,27.95110321044922
2019-04-15,18.209999084472656,32.70000076293945,4.9629926681518555,25.094532012939453,27.8867130279541
2019-04-16,18.700000762939453,33.18000030517578,4.9499192237854,25.85907554626465,27.801836013793945
2019-04-17,19.030000686645508,31.700000762939453,4.86229944229126,25.888111114501953,27.80476188659668
2019-04-18,19.31999969482422,33.630001068115234,5.19635009765625,26.710723876953125,27.184276580810547
2019-04-22,19.510000228881836,33.97999954223633,5.086824893951416,26.555877685546875,27.705249786376953
2019-04-23,19.18000030517578,34.16999816894531,5.20243501663208,26.788145065307617,28.635976791381836
2019-04-24,19.309999465942383,33.47999954223633,5.246853351593018,26.710723876953125,28.477930068969727
2019-04-25,19.170000076293945,33.25,5.324129104614258,26.904279708862305,28.68280792236328
2019-04-26,19.229999542236328,33.61000061035156,5.444302082061768,26.390506744384766,27.705249786376953
2019-04-29,19.56999969482422,33.65999984741211,5.430915355682373,26.506723403930664,27.77549171447754
2019-04-30,19.639999389648438,34.0,5.818817138671875,26.254920959472656,27.482810974121094
2019-05-02,19.709999084472656,34.599998474121094,5.8029961585998535,25.88690757751465,28.243783950805664
2019-05-03,19.510000228881836,36.08000183105469,5.970630168914795,26.003124237060547,29.297439575195312
2019-05-06,19.299999237060547,35.0,6.091108322143555,25.925647735595703,28.829145431518555
2019-05-07,19.200000762939453,35.279998779296875,5.845892906188965,25.51889419555664,29.121829986572266
2019-05-08,19.18000030517578,37.0,5.886966228485107,26.506723403930664,29.121829986572266
2019-05-09,19.209999084472656,38.0,5.6557464599609375,25.983753204345703,29.121829986572266
2019-05-10,19.290000915527344,38.09000015258789,5.674001216888428,25.838485717773438,29.584266662597656
2019-05-13,18.90999984741211,36.599998474121094,5.476855754852295,25.083087921142578,28.638904571533203
2019-05-14,18.93000030517578,35.150001525878906,5.4230055809021,25.179935455322266,28.826221466064453
2019-05-15,18.139999389648438,34.630001068115234,5.26328182220459,25.0637149810791,28.390127182006836
2019-05-16,17.43000030517578,33.29999923706055,5.080740451812744,24.472957611083984,28.32280921936035
2019-05-17,18.149999618530273,32.65999984741211,5.136110782623291,23.901569366455078,29.121829986572266
2019-05-20,18.610000610351562,33.40999984741211,5.26328182220459,24.71507453918457,30.500362396240234
2019-05-21,18.8700008392334,35.2400016784668,5.458297252655029,25.654478073120117,30.409629821777344
2019-05-22,19.0,35.68000030517578,5.483852386474609,25.557266235351562,30.21060562133789
2019-05-23,18.739999771118164,35.310001373291016,5.4899373054504395,25.11980438232422,30.087678909301758
2019-05-24,18.510000228881836,35.45000076293945,5.3804121017456055,25.36284065246582,29.238901138305664
2019-05-27,18.81999969482422,36.45000076293945,5.415399551391602,25.508655548095703,29.051586151123047
2019-05-28,19.309999465942383,38.25,5.750059604644775,26.053049087524414,29.87987518310547
2019-05-29,19.280000686645508,38.150001525878906,5.758273601531982,25.76141357421875,30.119874954223633
2019-05-30,19.149999618530273,39.29999923706055,5.868406295776367,25.421167373657227,30.526700973510742
2019-05-31,18.950000762939453,39.20000076293945,5.963024616241455,24.837888717651367,29.81841278076172
2019-06-03,18.90999984741211,39.689998626708984,5.9246907234191895,25.265625,29.238901138305664
